name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
haridwar,2023-12-25,22.6,10.8,15.6,22.6,10.8,15.6,3.8,46.7,0,0,0,,0,0,7.2,9,92,1018.4,0.6,24.1,134.5,11.7,5,10,2023-12-25T07:10:46,2023-12-25T17:24:02,0.44,Clear,Clear conditions throughout the day.,clear-day,remote
haridwar,2023-12-26,22.8,11.2,15.6,22.8,11.2,15.6,4.1,48.1,0,0,0,,0,0,11.5,10.8,105.9,1018.2,62.7,22.3,122.4,10.6,5,10,2023-12-26T07:11:11,2023-12-26T17:24:36,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42111099999,remote,42143099999"
haridwar,2023-12-27,23.5,9.9,15.5,23.5,9.9,15.5,6.4,58,0,0,0,,0,0,9.7,7.9,345.3,1019.6,0.2,16.8,134.8,11.7,5,10,2023-12-27T07:11:35,2023-12-27T17:25:12,0.5,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
haridwar,2023-12-28,21.8,8.8,14.3,21.8,8.8,14.3,5.7,59.6,0,0,0,,0,0,9.7,10.1,101.6,1018.3,7.9,16.8,135.6,11.8,5,10,2023-12-28T07:11:57,2023-12-28T17:25:49,0.54,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
haridwar,2023-12-29,22.2,9.2,14.2,22.2,9.2,14.2,5.7,59.4,0,0,0,,0,0,7.9,8.6,39.9,1019,5.2,17.7,136.3,11.8,5,10,2023-12-29T07:12:18,2023-12-29T17:26:27,0.57,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
haridwar,2023-12-30,21.3,9.3,14,21.3,9.3,14,5,58.2,0,0,0,,0,0,6.8,9,338.9,1017.7,57.2,16.6,111.9,9.6,5,10,2023-12-30T07:12:37,2023-12-30T17:27:07,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42114099999,42111099999,remote,42143099999"
haridwar,2023-12-31,21.4,8.5,13.4,21.4,8.5,13.4,4.8,60.2,0,0,0,,0,0,7.2,9,269.1,1017.5,28.2,16.5,136.6,11.7,6,10,2023-12-31T07:12:55,2023-12-31T17:27:47,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42114099999,42111099999,remote,42143099999"
haridwar,2024-01-01,21.3,8.1,12.8,21.3,7.5,12.7,4.1,59.7,0,0,0,,0,0,13,9.7,296.1,1017.4,0.8,16.5,138.1,11.9,6,10,2024-01-01T07:13:12,2024-01-01T17:28:28,0.67,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
haridwar,2024-01-02,19.7,6.8,11.8,19.7,6.8,11.8,3.3,59.7,0,0,0,,0,0,8.3,9,251.2,1016.9,0,16.6,141.7,12.1,6,10,2024-01-02T07:13:26,2024-01-02T17:29:10,0.7,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
haridwar,2024-01-03,20.1,7.1,11.7,20.1,7,11.6,1.2,54,0,0,0,,0,0,10.4,9.7,132.8,1017.1,22.9,17.7,143.2,12.5,6,10,2024-01-03T07:13:40,2024-01-03T17:29:53,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42114099999,42111099999,remote,42143099999"
