name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
rishikesh,2023-04-01,23.1,13.6,17.8,23.1,13.6,17.8,11.1,67.5,11,100,8.33,rain,0,0,12.2,9.4,77.1,1010.1,81.7,16.9,118.1,10.1,4,10,2023-04-01T06:06:57,2023-04-01T18:35:26,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-02,26.8,13.2,19.5,26.6,13.2,19.5,11.2,61.8,0.7,100,4.17,rain,0,0,23.8,15.8,311.2,1008.3,20.6,17,269.7,23.4,9,10,2023-04-02T06:05:45,2023-04-02T18:36:02,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-03,29.9,14.9,21.5,28.3,14.9,21.2,10.4,53.1,0,0,0,,0,0,25.2,14.8,344.7,1006.9,39.7,17.9,258.3,22.2,9,10,2023-04-03T06:04:33,2023-04-03T18:36:39,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-04,30.2,15.6,21.2,28.6,15.6,20.9,10.1,52.8,0.1,100,4.17,rain,0,0,14,13.7,9.4,1008.8,40.9,16.5,256.8,22.1,9,10,2023-04-04T06:03:21,2023-04-04T18:37:15,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-05,30,13.9,21.1,28.1,13.9,20.8,5.1,41.6,0,0,0,,0,0,21.6,18.7,344.9,1009.6,5,18,284.5,24.5,9,10,2023-04-05T06:02:10,2023-04-05T18:37:52,0.47,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-06,30.9,15.9,22.1,28.8,15.9,21.8,2.8,32.2,0,0,0,,0,0,37.1,18.7,332.1,1011.3,18.1,17.9,276,23.8,9,10,2023-04-06T06:01:00,2023-04-06T18:38:28,0.5,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-07,32.3,15.1,22.8,30,15.1,22.3,4.7,35.6,0,0,0,,0,0,18.4,14.4,321.2,1012.5,0.8,17.1,286.2,24.8,9,10,2023-04-07T05:59:49,2023-04-07T18:39:05,0.54,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-08,32.7,15.9,23.7,30.3,15.9,23.1,5,34.2,0,0,0,,0,0,12.2,14,179,1013.4,2.4,17,287.5,24.9,9,10,2023-04-08T05:58:39,2023-04-08T18:39:42,0.57,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-09,32.8,15.7,24.1,30.4,15.7,23.5,3.8,31.7,0,0,0,,0,0,15.8,15.1,332.9,1013.5,2.1,18,288,24.9,9,10,2023-04-09T05:57:29,2023-04-09T18:40:18,0.61,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-10,34,15.7,24.5,31.4,15.7,23.9,4.2,33,0,0,0,,0,0,17.3,16.2,339,1011.5,11.3,16.9,289.3,25,9,10,2023-04-10T05:56:20,2023-04-10T18:40:55,0.65,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-11,34.8,16.1,25.3,32.1,16.1,24.5,3.7,29.2,0,0,0,,0,0,30.2,19.8,324.2,1010.4,38,17.9,278.4,24.2,9,10,2023-04-11T05:55:11,2023-04-11T18:41:32,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-12,35.9,17.1,26.2,33.1,17.1,25.4,4.6,29.4,0,0,0,,0,0,21.2,16.2,323.4,1009.8,31.8,17.7,288.5,24.9,9,10,2023-04-12T05:54:03,2023-04-12T18:42:09,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-13,37,18.2,26.9,34.1,18.2,26,5.3,30.4,0,0,0,,0,0,29.2,18.7,318.5,1008.6,3.3,16.9,290.9,25.1,9,10,2023-04-13T05:52:55,2023-04-13T18:42:46,0.75,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-14,37.4,19.1,27.7,34.5,19.1,26.7,5.6,29.5,0,0,0,,0,0,12.6,14,247.1,1007.7,3.5,16.8,292,25.2,9,10,2023-04-14T05:51:48,2023-04-14T18:43:23,0.79,Clear,Clear conditions throughout the day.,clear-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-15,38,20.1,28.5,34.9,20.1,27.4,5.1,27.3,0,0,0,,0,0,12.6,14.4,250.2,1007.3,46.1,16.9,283.4,24.5,9,10,2023-04-15T05:50:41,2023-04-15T18:44:00,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42114099999,42111099999,remote,42143099999"
rishikesh,2023-04-16,38.3,18.9,28.5,35.1,18.9,27.2,4.7,27.6,0,0,0,,0,0,26.3,20.2,336.6,1006.8,33.5,17.7,281.9,24.5,9,10,2023-04-16T05:49:35,2023-04-16T18:44:37,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42114099999,42111099999,remote,42143099999"
