Invalid location parameter value.
kailashahar,2023-04-27,37.5,21.8,28.7,39.9,21.8,29.2,16.2,50.9,0,0,0,,0,0,14.4,11.9,349.9,1008.4,34.5,17.6,327.1,28.3,10,10,2023-04-27T04:50:43,2023-04-27T17:49:08,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-04-28,36.7,20.3,28.5,36.5,20.3,29,17.4,54.4,0.1,100,4.17,rain,0,0,15.1,10.4,264.9,1008.8,53.7,17.6,317.1,27.5,10,10,2023-04-28T04:49:56,2023-04-28T17:49:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-04-29,37.4,21.8,28.7,40.9,21.8,29.6,18.1,57.4,0.4,100,12.5,rain,0,0,14.4,11.5,3.9,1008.1,53.6,17.4,314,27.2,10,10,2023-04-29T04:49:11,2023-04-29T17:50:04,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-04-30,35.9,22,28.4,37.9,22,29.1,18.2,57.2,0,0,0,,0,0,10.1,9.7,334.5,1007.2,69.9,17.5,291.3,25.2,10,10,2023-04-30T04:48:26,2023-04-30T17:50:32,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-01,36.7,22.1,28.6,37.9,22.1,29.6,19.6,62.7,2.4,100,16.67,rain,0,0,40.7,13.7,278.8,1007.9,84.1,16.9,286.9,24.8,10,10,2023-05-01T04:47:42,2023-05-01T17:51:00,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-02,35.6,22.2,28.6,39.5,22.2,29.3,19,60.6,0,0,0,,0,0,19.8,10.1,275.5,1008.9,51.8,17.5,282.5,24.5,10,10,2023-05-02T04:46:59,2023-05-02T17:51:29,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-03,35.6,22.6,28.4,36.2,22.6,29.2,18.9,59.7,0.2,100,8.33,rain,0,0,14.4,6.5,216.5,1009.8,69.5,17.6,240.7,20.8,9,10,2023-05-03T04:46:17,2023-05-03T17:51:58,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-04,34.4,22.5,26.6,35.9,22.5,27.7,20.7,71.8,2,100,29.17,rain,0,0,17.3,13,244.3,1009.3,67.6,16.6,178.1,15.4,9,10,2023-05-04T04:45:36,2023-05-04T17:52:27,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-05,34.5,21.2,27,37,21.2,28.6,21.6,74.6,4.3,100,33.33,rain,0,0,16.6,14.4,230,1006.5,33.9,16.6,270.1,23.4,10,10,2023-05-05T04:44:56,2023-05-05T17:52:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-06,35.7,21.4,28,39.9,21.4,29.3,20.8,69.7,2.3,100,16.67,rain,0,0,14.8,10.8,246.2,1005.5,24.6,17.4,326.7,28.3,10,10,2023-05-06T04:44:17,2023-05-06T17:53:25,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42618099999,41915099999,41891099999,remote"
