name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
faridabad,2023-09-15,32.3,24.6,29.4,42.4,24.6,35.9,25.9,82.2,3.337,100,8.33,rain,0,0,37.1,18.4,75,1005.5,57.6,3.2,193.4,16.7,7,60,2023-09-15T06:05:28,2023-09-15T18:26:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42139099999,42181099999"
faridabad,2023-09-16,32.6,25,28,41.5,25,33.2,26.3,90.9,10.416,100,8.33,rain,0,0,34.9,18.4,59.5,1004.7,80.3,2.8,231.8,19.8,8,60,2023-09-16T06:05:57,2023-09-16T18:25:18,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42139099999,42181099999"
faridabad,2023-09-17,32,25.9,28.3,40.6,25.9,32.8,25.9,87.7,0.831,100,4.17,rain,0,0,35.6,18.4,88,1002.8,77.3,3.1,199.8,17.2,7,30,2023-09-17T06:06:26,2023-09-17T18:24:06,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42139099999,42181099999"
faridabad,2023-09-18,32.5,25,28.7,38.7,25,32.3,24.2,77.5,0,0,0,rain,0,0,37.4,18.4,108.9,1003.9,65.4,3.8,220.6,18.9,7,30,2023-09-18T06:06:55,2023-09-18T18:22:54,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
faridabad,2023-09-19,34.2,27,30.6,40.9,31.2,36.1,24.5,71.2,0,0,0,,0,0,23.4,13,122.4,1006.4,50.9,4,233.6,20.1,8,30,2023-09-19T06:07:24,2023-09-19T18:21:43,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
faridabad,2023-09-20,35.3,27,31.6,41.1,30.5,36.4,23.3,62.7,0,0,0,,0,0,16.2,8.3,171.6,1006.5,42.9,8.1,215.8,18.5,8,30,2023-09-20T06:07:53,2023-09-20T18:20:31,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,remote"
faridabad,2023-09-21,36.3,28,31.1,44.7,32.7,37.1,24.7,70.2,0.584,100,4.17,rain,0,0,29.5,15,241.7,1005.8,55.1,3.3,168,14.6,8,30,2023-09-21T06:08:22,2023-09-21T18:19:19,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42139099999,42181099999"
faridabad,2023-09-22,34.9,27,30.9,41.8,31.2,36.9,24.7,71.2,0,0,0,,0,0,16.9,9.4,281,1006.2,54.3,3.2,232.3,20.2,8,30,2023-09-22T06:08:51,2023-09-22T18:18:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
faridabad,2023-09-23,32.8,25,28.4,41.6,25,33.4,25.3,84.2,14.584,100,4.17,rain,0,0,50,31.7,123.6,1007.1,52.9,2.6,163.5,13.9,8,30,2023-09-23T06:09:21,2023-09-23T18:16:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42139099999,42181099999"
faridabad,2023-09-24,33.3,25,28.4,38.3,25,31.1,23.6,77.2,0,0,0,rain,0,0,33.5,59,313.9,1006.7,49.9,2.9,199.1,17.1,8,30,2023-09-24T06:09:50,2023-09-24T18:15:44,0.32,Partially cloudy,Partly cloudy throughout the day.,wind,"42182099999,VIDP,42139099999,42181099999"
faridabad,2023-09-25,34.3,25,29.4,39.4,25,32.3,23.3,71.6,0,0,0,rain,0,0,15.1,9.4,22.5,1007,41,3.1,192.7,16.5,8,30,2023-09-25T06:10:20,2023-09-25T18:14:33,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
faridabad,2023-09-26,34.7,26,30.1,39.6,26,33.9,23.3,68.5,0,0,0,,0,0,15.1,11.2,351.5,1008,32.3,2.9,236.2,20.3,8,30,2023-09-26T06:10:49,2023-09-26T18:13:22,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
