name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
mangalore,2023-12-21,17.3,10.3,13.7,17.3,10.3,13.7,7.9,68.7,0.038,100,8.33,rain,0,0,14.4,18.7,136.9,1026,72.9,10,173.8,15,10,10,2023-12-21T05:29:07,2023-12-21T20:48:12,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"94975099999,94970099999,94960099999,95972099999,94951099999,D0841,95979099999"
mangalore,2023-12-22,16.7,6.9,12.6,16.7,5.9,12.2,7.3,71.4,0.012,100,4.17,rain,0,0,16.6,19.5,99.6,1022.3,75.6,10.6,258.9,22.5,9,10,2023-12-22T05:29:35,2023-12-22T20:48:43,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"94975099999,94970099999,94960099999,94957099999,95972099999,94951099999,D0841,95979099999"
mangalore,2023-12-23,19.2,7.2,13.7,19.2,6.2,13.5,7.2,67.2,0.019,100,4.17,rain,0,0,16.2,21.8,119.8,1014.1,52.7,10,281.5,24.2,10,10,2023-12-23T05:30:05,2023-12-23T20:49:11,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"94975099999,94970099999,94960099999,95972099999,94951099999,D0841,95979099999"
mangalore,2023-12-24,19,11.7,15.3,19,11.7,15.3,9.1,67,0.185,100,4.17,rain,0,0,15.8,18.6,92.5,1010.6,81.3,10,172.3,14.8,6,10,2023-12-24T05:30:37,2023-12-24T20:49:36,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"94975099999,94970099999,94960099999,95972099999,94951099999,D0841,95979099999"
mangalore,2023-12-25,19.4,8.3,15.1,19.4,7.4,14.9,8.3,66,0.037,100,4.17,rain,0,0,14,24.4,60.9,1015,41.7,10,338.5,29.2,10,10,2023-12-25T05:31:12,2023-12-25T20:50:00,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"94975099999,94970099999,94960099999,95972099999,94951099999,D0841,95979099999"
mangalore,2023-12-26,22.2,9,16.2,22.2,7.9,16,9.9,68.5,0,0,0,,0,0,16.2,21.6,45.9,1016.5,27.5,10,353.2,30.5,10,10,2023-12-26T05:31:48,2023-12-26T20:50:21,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"94975099999,94970099999,94960099999,95972099999,94951099999,D0841,95979099999"
mangalore,2023-12-27,23.8,10.9,18,23.8,10.9,18,12.7,73.2,0.025,100,8.33,rain,0,0,16.2,22.3,115.9,1014.2,42.5,10,316,27.2,10,10,2023-12-27T05:32:28,2023-12-27T20:50:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"94975099999,94970099999,94960099999,95972099999,94951099999,D0841,95979099999"
mangalore,2023-12-28,20.1,11.9,16,20.1,11.9,16,11.2,74.5,0.24,100,4.17,rain,0,0,33.8,33.1,207.4,1008.6,62.5,10,235.6,20.4,10,10,2023-12-28T05:33:09,2023-12-28T20:50:56,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"94975099999,94970099999,94960099999,95972099999,94951099999,D0841,95979099999"
mangalore,2023-12-29,18,8.7,13.6,18,7.3,13.5,5.5,59.3,0.439,100,12.5,rain,0,0,49,26.2,287.5,1007.7,70.9,10.6,160.5,13.8,7,10,2023-12-29T05:33:52,2023-12-29T20:51:10,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"94975099999,94970099999,94960099999,94957099999,95972099999,94951099999,D0841,95979099999"
mangalore,2023-12-30,15.7,9.9,12.7,15.7,6.8,12.6,3.6,54.5,0.142,100,8.33,rain,0,0,53.6,35.3,247.8,1007.8,74.6,10.6,180.3,15.6,10,10,2023-12-30T05:34:37,2023-12-30T20:51:21,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"94975099999,94970099999,94960099999,94957099999,95972099999,94951099999,D0841,95979099999"
